px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	meas_type
NIS
8.17218	-7.41708	-1.27074	-7.06657	9.17921e-05	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753	R	6.95285e-310
8.13067	-7.49089	-1.27053	-7.07317	9.95797e-05	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175	L	6.95285e-310
8.13546	-7.49616	-1.27467	-7.05282	9.82675e-05	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989	R	6.95285e-310
8.09274	-7.56488	-1.27448	-7.05922	0.000104593	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199	L	6.95285e-310
8.09638	-7.56899	-1.27927	-7.04548	0.000103365	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929	R	6.95285e-310
8.05284	-7.63329	-1.2791	-7.05171	0.00011094	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928	L	6.95285e-310
8.05619	-7.63714	-1.28411	-7.04453	0.000109728	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471	R	6.95285e-310
8.01263	-7.69531	-1.28395	-7.05044	0.000119343	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247	L	6.95285e-310
8.01528	-7.69843	-1.2872	-7.04835	0.000118479	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971	R	6.95285e-310
7.97184	-7.7527	-1.28706	-7.05404	0.000128707	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969	L	6.95285e-310
7.97387	-7.75516	-1.29491	-7.05115	0.000128059	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032	R	6.95285e-310
7.93057	-7.80247	-1.2948	-7.05647	0.000135718	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321	L	6.95285e-310
7.93193	-7.80419	-1.29753	-7.05642	0.000135187	4.43713	-11.024	4.45	-11.05	0	1.81614	R	6.95285e-310
7.88996	-7.84734	-1.29743	-7.06143	0.000143474	4.45136	-10.93	4.45	-10.95	0	1.81612	L	6.95285e-310
7.89089	-7.84857	-1.30178	-7.06157	0.000143136	4.44745	-10.786	4.45	-10.8	0	2.72555	R	6.95285e-310
7.85022	-7.88691	-1.30169	-7.06625	0.000151143	4.45788	-10.6457	4.45	-10.65	0	2.72554	L	6.95285e-310
7.85079	-7.88773	-1.30572	-7.06647	0.000151032	4.46329	-10.5756	4.45	-10.5	0	2.729	R	6.95285e-310
